comuna,titulo,leychileCode,numero,fechaPublicacion,url,url_minvu
LAS CONDES,APRUEBA MODIFICACION Nº3 AL PLAN REGULADOR COMUNAL DE LAS CONDES,228669,2952,2004-08-06,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-2952_06-AGO-2004&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=228669.2004-08-06.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/585/4.2952b04c.13114.pdf
LAS CONDES,PROMULGA TEXTO RESOLUTIVO DE LA MODIFICACION Nº 2 DEL PLAN REGULADOR COMUNAL DE LAS CONDES,218302,3218,2003-12-05,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-3218_05-DIC-2003&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=218302.2003-12-05.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/620/4.3218b03c.13114.pdf
LAS CONDES,"MODIFICA PLAN REGULADOR COMUNAL DE LAS CONDES, SECTOR AVDA. FLEMING - VITAL APOQUINDO",121906,98,1998-07-27,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-98_27-JUL-1998&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=121906.1998-07-27.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/887/4.98a98b.13114.pdf
LAS CONDES,Plan Regulador Comunal de Las Condes,,34912,1995-06-13,,https://instrumentosdeplanificacion.minvu.cl/files/maps/307/4.08-95a95c.13114.pdf
LAUTARO,Promulga aprobación de Enmienda al Plan Regulador Comunal de Lautaro.,,3385,2017-06-27,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2748/4.3385b17a.09108.pdf
LAUTARO,APRUEBA PLANES REGULADORES COMUNALES DE LAUTARO Y DE LA LOCALIDAD DE PILLANLELBUN.,7228,1,1988-02-19,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-1_19-FEB-1988&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=7228.1988-02-19.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2747/4.1a88c.09108.pdf
LEBU,PROMULGA 'PLAN REGULADOR COMUNAL DE LEBU',1001450,139,2009-04-24,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-139_24-ABR-2009&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1001450.2009-04-24.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2133/4.139b08b.08201.pdf
LIMACHE,MODIFICA PLAN REGULADOR COMUNAL DE LIMACHE SECTOR INDUSTRIAL,161045,206,1986-11-29,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-206_29-NOV-1986&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=161045.1986-11-29.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2008/4.206a86c.05802.pdf
LINARES,"MODIFICA DECRETO N° 784 EXENTO, DE 2019",,836,2019-03-16,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2969/4.836b19c.07401.pdf
LINARES,PROMULGA PLAN REGULADOR COMUNAL DE LINARES Y DEJA SIN EFECTO RESOLUCIONES QUE INDICA,1111918,92,2017-12-04,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-92_04-DIC-2017&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1111918.2017-12-04.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2971/4.92b17x.07402.pdf
LINARES,ANULA DECLARATORIAS DE UTILIDAD PÚBLICA CONTENIDAS EN EL PLAN REGULADOR DE LINARES VIGENTE Y LOS SECCIONALES 2 Y 3,1076700,1228 exento,2015-04-29,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-1228 exento_29-ABR-2015&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1076700.2015-04-29.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2968/4.1228b15c.07401.pdf
